,키워드,빈도
1235,시나리오,2
1015,비포,2
13,1.10%,2
1485,유통업체,2
1594,잠재,2
1595,잠정,2
1217,스트래티지,2
1057,삼성디,2
1075,상반기,2
1073,상대적,2
1072,상거래,2
1071,삼성화재,2
1069,삼성카드,2
1068,삼성증권,2
1199,순매,2
1204,순차적,2
1062,삼성바이오로직스,2
1496,의견,2
2171,현실화,2
1056,삼성그룹,2
1598,장기,2
2244,후원,2
1205,숫자,2
132,2797억,2
133,27년,2
1052,산업통상자원부,2
80,15일,2
2169,현실,2
1603,장성군,2
1213,스타트업,2
1214,스타트업들,2
135,280.00,2
114,2018년,2
2016,퇴근,2
541,공동대표,2
744,대행,2
762,독자,2
2107,하락세,2
621,급증,2
505,경영자,2
756,도전,2
755,도요타,2
228,5세대,2
750,데이터센터,2
623,급파,2
229,5월,2
1828,지장,2
729,대유행,2
741,대한민국,2
1830,지정,2
440,감안,2
735,대책,2
258,7.1%,2
336,IHS,2
2030,특정,2
1834,지표,2
257,7,2
731,대장주,2
763,돌파,2
764,동거,2
224,57조,2
1887,총동원,2
780,등장,2
779,등락률,2
307,9조,2
510,경쟁자,2
1891,총회,2
776,둔화,2
420,가입자,2
773,동학개미운동,2
483,건강,2
1889,총수,2
1815,지난주,2
614,금융투자,2
425,가족,2
1980,퀄컴,2
343,KB,2
2026,트렌드포스,2
430,각종,2
1977,콘텐츠,2
769,동원,2
1888,총리,2
2046,판단,2
1882,초유,2
2033,특허,2
2076,폴더블폰,2
1868,철강,2
1877,체험매장,2
682,누적,2
1876,체험,2
491,결과,2
479,거래처,2
490,격언,2
480,거부,2
652,꽝닌,2
673,노근창,2
1867,처분,2
2094,플렉서블,2
635,기아자동차,2
316,CSO,2
1870,청년,2
667,낸드,2
485,검찰,2
666,내수경쟁,2
484,검사,2
660,날짜주가등락률,2
659,난관,2
1874,체제,2
655,나름,2
1859,찬성,2
1950,카피,2
318,DB,2
2097,피해,2
721,대만,2
2100,필리핀,2
1841,진보,2
500,경기도,2
712,대구시의사회,2
2098,필두,2
240,60.20,2
241,600만,2
706,당국,2
640,기조,2
1958,컨설팅,2
496,결혼,2
700,단체,2
1849,집중,2
2090,플래그십,2
698,단위,2
697,단속,2
2091,플래시,2
695,단기,2
248,6개월,2
690,다음달,2
783,디비,2
656,나머지,2
1795,중요,2
1797,중점적,2
831,매도세,2
1791,중순,2
277,8.6%,2
1773,주체,2
577,구미사업장,2
579,구속기소,2
377,SK,2
566,관점,2
301,913.25,2
824,만남,2
822,마킷,2
863,모델,2
2072,폭등,2
1901,최신,2
1900,최소화,2
2053,팔자,2
380,SUV,2
573,구글,2
2064,평창,2
197,47.4%,2
567,관측,2
295,9.03%,2
841,매입,2
1929,충전칩,2
854,메르스,2
284,830억,2
571,광주광역시,2
836,매매동향,2
847,매출액,2
285,85조,2
835,매매내역,2
832,매력,2
556,공포,2
2127,한국인,2
1934,취재,2
302,938.75,2
1805,증권사들,2
2073,폭락,2
350,LG디스플레이,2
798,레이아웃,2
594,권태선,2
2065,평화,2
190,43,2
1771,주주,2
289,8명,2
817,마이너스,2
794,러시아,2
1915,추정치,2
529,고전,2
216,500원,2
1921,출범,2
1779,준법위,2
605,극대화,2
864,모듈,2
802,리그,2
2013,통장,2
552,공용,2
206,4일,2
813,마비,2
812,마무리,2
399,freehwa,2
588,국민,2
351,LG이노텍,2
534,공개,2
808,마련,2
1913,추이,2
1991,타개,2
405,ㄱ씨,2
805,리서치센터장,2
2126,한국어판,2
1555,일사천리,1
1552,일반,1
1553,일반적,1
2223,황창규,1
1587,작동,1
1936,측면,1
1551,일례,1
1550,일관,1
1549,일각,1
1925,출하,1
1924,출장지,1
2057,패배,1
2205,화폐,1
1947,카메라,1
2060,펀더멘털,1
1948,카운터,1
1590,작전,1
1919,축소,1
1556,일상,1
1562,일확천금,1
1946,칩셋,1
1578,자사,1
2045,파트너십,1
2212,확장,1
2051,판매점,1
2220,활성,1
1939,층들,1
1579,자사주,1
1568,임현석,1
2218,환호,1
1564,임원들,1
1577,자리,1
1576,자랑,1
2050,판매전략,1
1571,입장,1
1574,자금,1
1573,자가격리,1
2217,환경운동연합,1
1933,취소,1
2044,파트너들,1
2207,확률,1
1558,일일,1
1586,자회사,1
1585,자택대기,1
1557,일시,1
1927,충격,1
1944,침해,1
2056,패드,1
2222,황제주,1
1560,일체,1
1932,충족,1
1583,자체적,1
2055,패널9한국토지신탁,1
1561,일치,1
1937,측정,1
1942,친구들,1
2210,확산세,1
1941,치중,1
2047,판로,1
1768,주재국,1
1547,인포맥스,1
1491,은닉,1
1483,유통시설,1
1484,유통업,1
2001,태도,1
2000,태국,1
1999,탑투,1
1486,유튜브,1
2021,투자의견,1
1487,유학,1
1488,유행,1
1997,타타,1
1996,타임지,1
1489,육로,1
1490,육박,1
1995,타임스오브인디아,1
2224,회견,1
1492,은행,1
1994,타도,1
1993,타나우안,1
1494,음악,1
1495,응용처,1
1989,키몬다,1
1497,의도,1
1498,의무,1
1988,키드,1
1499,의미,1
1987,클럽,1
1986,클랑,1
2243,후속,1
1482,유통사,1
2003,태블릿피씨용,1
1480,유진투자증권,1
2020,투자금,1
2253,희석,1
2252,흥미,1
2251,휴업,1
2015,통화,1
2250,휴무일,1
1465,유니폼,1
2012,통상,1
1466,유동,1
2249,휴대폰,1
2011,통관,1
1468,유럽축구연맹,1
1469,유로2020,1
1470,유로파,1
2009,테크,1
2008,테블릿,1
2007,테마주,1
2247,휴대,1
1471,유로파리그,1
1472,유리,1
1473,유명,1
2006,터키,1
2005,택배,1
1475,유성구,1
2017,투매,1
2246,훗날,1
2004,태스크포스,1
1478,유증,1
1501,의사결정,1
1985,큰손,1
2242,효율화,1
2036,파격적,1
1591,잔고,1
1959,컨트롤러,1
1527,이온,1
2038,파나소닉,1
2233,회삿돈,1
1530,이유중,1
1957,커플들,1
1956,커넥터,1
1955,캘리포니아,1
2231,회복세,1
1954,캐파,1
2039,파산,1
2228,회귀,1
2040,파수,1
2041,파이,1
2042,파인드,1
1535,인간,1
1536,인고,1
1537,인구,1
2227,회계처리,1
2226,회계사기,1
1949,카카오,1
1541,인력들,1
1543,인사,1
1544,인연,1
1545,인용,1
1546,인텔,1
1961,케이블,1
1962,케이비,1
1984,크용,1
1523,이승우,1
1502,의사회,1
1983,크레타,1
1504,의자,1
2240,효성티앤,1
2024,투자전략팀장,1
2025,트래픽,1
1981,큐브릭,1
2239,효성,1
1979,콜옵션,1
1511,이동,1
1976,코카콜라,1
1512,이동주,1
1975,코일,1
1974,코스피지수,1
2237,횡령,1
2027,트로피,1
1972,코스닥시장,1
1516,이례적,1
1517,이름,1
2029,특수,1
1970,코로나악재,1
2031,특징,1
1965,코드리스,1
2032,특파원,1
2034,티씨케이,1
2035,팀장,1
1522,이슈,1
2235,회자,1
1621,재해구호협회,1
1918,축구,1
1698,정효식,1
1700,제3국,1
1701,제각각,1
1816,지배,1
2158,헌신,1
1703,제기,1
1704,제너럴모터스,1
2110,하방산업,1
1705,제동,1
1813,지경,1
2111,하이,1
2156,허락,1
1706,제보,1
2112,하이닉스,1
2113,하이실리콘,1
1808,증권업,1
1807,증권시장안정기금,1
2155,향상,1
1806,증권선물위원회,1
2154,행정,1
1713,제조공정,1
1714,제조기업들,1
2115,하이엔드급,1
2116,하이엔드폰,1
1716,제조비용,1
1803,증권가,1
1699,제2,1
1697,정황,1
1673,절감,1
1696,정지,1
1842,진입,1
1675,절반이상,1
1840,직전,1
2101,필수,1
2102,필수재,1
1837,직영,1
2164,현대제철,1
1836,직격탄,1
1835,지하5층,1
1681,점진적,1
2163,현대자동차그룹,1
1682,접견실,1
2104,하노이공항,1
1832,지체,1
1831,지참,1
1827,지원책,1
1825,지역별,1
2161,현대모비스등,1
1689,정보기술,1
1818,지분,1
2109,하방,1
1693,정상화,1
1694,정유,1
1695,정의선,1
1817,지배구조,1
1802,증권9,1
2117,하이텍,1
1719,제조업,1
2150,행동,1
1749,종합반도체,1
1781,줍줍,1
1750,좌우,1
1778,준법경영,1
1751,좌절,1
2139,항공사,1
2130,한국투자증권,1
1753,주관,1
1777,준법감시위원,1
1775,준법감시,1
1755,주기적,1
2131,한미,1
2138,항공권,1
1772,주지,1
1758,주말,1
2137,항공,1
2136,한풀,1
1761,주변,1
2135,한틱,1
1762,주상돈,1
1764,주식시장,1
2133,한숨,1
2132,한번,1
1770,주정부별,1
1766,주식투자자들,1
1748,종합물류,1
1747,종목들,1
2129,한국타이어,1
1733,조용준,1
2118,하이퐁,1
1723,제조전문가들,1
1799,증가세,1
1727,조금씩,1
2120,하향조정,1
1729,조달,1
1796,중저,1
2121,학습효과,1
2147,해외서,1
2146,해외법인장,1
2145,해외법인,1
1734,조율,1
1783,중국발,1
1794,중앙일보,1
1793,중앙은행,1
2142,해상,1
1736,조지아,1
2141,해결사,1
1737,조직문화,1
2124,한국금융지주,1
2125,한국발,1
1788,중소기업들,1
1740,조항,1
2128,한국전력,1
2099,필라델피아,1
1845,질문,1
2202,화진,1
1898,최대주주,1
1615,재생,1
1896,최고전략책임자,1
1895,최고경영진,1
1894,최고경영자,1
2075,폭발,1
1618,재정,1
1619,재정정책,1
2194,홍대선,1
1769,주저,1
2077,폴란드,1
1622,저가,1
2078,폴크스바겐,1
2079,표명,1
2080,표준,1
2193,홈페이지,1
2083,품귀,1
1627,적극,1
1628,적기,1
1886,총괄법인,1
2084,품목,1
2085,품질,1
1884,촉구,1
1883,초조,1
2086,프랜차이즈,1
2190,호텔,1
1614,재발,1
1613,재료비,1
1671,전파,1
1612,재기증,1
1593,잔소리,1
2061,평가,1
1912,추세매매,1
1596,잠정치,1
2201,화장품,1
2062,평가손,1
1599,장기투자,1
1600,장기투자자,1
1910,추구,1
1602,장성,1
1909,추가적,1
1604,장세,1
2198,화상,1
2067,폐쇄령,1
1605,장시간,1
1606,장악,1
2197,화면,1
1907,최태원,1
1906,최종적,1
1607,장점,1
2069,포인트,1
1608,장중,1
1903,최우선,1
2070,포트,1
1609,재가동,1
1635,전라남도,1
2087,프로,1
2088,프로그램,1
1637,전략적,1
2095,플립,1
1865,창업자,1
1864,창업,1
1863,참여연대,1
1862,참여,1
1861,참석,1
1860,참가,1
1858,착수,1
2174,현재가,1
1857,착륙,1
2096,피의자,1
1666,전자업계,1
1854,차원,1
1667,전자업체,1
1853,차세대,1
1852,차단,1
1851,쩐의,1
1850,집행,1
2172,현안,1
1669,전지,1
1670,전통,1
2170,현실적,1
1848,집계,1
1847,집값,1
1846,질병관리본부,1
1661,전원,1
1869,철회,1
2181,협조,1
1647,전문,1
1881,초반,1
2188,호재,1
1640,전력반도체,1
2187,호의적,1
1641,전례,1
1880,초대형,1
2185,호가창,1
1644,전면,1
1645,전면금지,1
1879,초강수,1
2092,플랫폼,1
2184,형태,1
1659,전염병,1
1650,전문경영인,1
1651,전방산업,1
2183,형식,1
1875,체코,1
1653,전세기편,1
2182,형성,1
1873,체류,1
1655,전술,1
1656,전시,1
1657,전언,1
1871,청소,1
1741,조회,1
0,,1
1458,위원장,1
422,가전시장,1
418,가상화폐,1
417,가상현실,1
416,가상,1
414,가동중단,1
413,가동중,1
411,가담,1
404,untact,1
403,rising,1
402,melt-blown,1
401,i20,1
400,hongds,1
398,downy,1
397,abbado,1
396,Xs,1
395,Wireless,1
394,VR,1
393,UY,1
392,UEFA,1
391,True,1
390,Tech,1
388,TV사업,1
419,가성비,1
424,가정간편식,1
384,Stereo,1
426,가지,1
463,개장,1
462,개입,1
461,개인투자자들,1
458,개월,1
456,개선법,1
454,개별칩,1
450,개막,1
447,강자,1
446,강구,1
445,강관,1
443,감염자,1
442,감염병,1
441,감염,1
437,감소폭,1
436,감소세,1
434,감독,1
433,갈등,1
432,간편식,1
431,간밤,1
429,각국,1
427,가처분,1
385,Story,1
383,South,1
296,9.1%,1
332,IC,1
329,HMR,1
328,Giant,1
327,GfK,1
326,GS리테일,1
324,GM,1
323,Fed,1
321,EMU,1
319,D램익스체인지,1
317,Conquer,1
312,Beat,1
311,BUY,1
310,BMW,1
309,Apple,1
308,ASML,1
306,9일,1
305,9월,1
304,98조,1
303,983주,1
300,9.81%,1
299,9.79%,1
298,9.51%,1
330,HMS,1
334,IC디자인하우스,1
382,Samsung,1
335,IDC,1
381,Sam-suck,1
379,SOS,1
376,SDI,1
375,SAMSUNG,1
373,S20,1
372,RISING,1
371,R&D,1
368,OTT,1
364,NHK,1
363,NAVER,1
361,MUAO1,1
359,MUA,1
358,MMRI,1
353,LG측,1
347,Korean,1
346,KOTRA,1
344,KF,1
342,Inside,1
341,IT업계,1
340,IT,1
339,IOC,1
465,개중,1
468,갤럭시A,1
469,갤럭시M,1
631,기류,1
624,긍정적,1
622,급증세,1
620,급반등,1
619,급박,1
613,금융위기,1
611,금요일,1
609,금강산,1
602,그래프,1
598,규격,1
597,귓가,1
596,귀띔,1
595,귀국,1
593,권역별,1
592,권력투쟁,1
590,국제,1
587,국면,1
586,국가비상사태,1
582,구조,1
580,구어,1
578,구상,1
574,구동,1
627,기구,1
634,기사회생,1
470,갤럭시S,1
639,기여,1
683,눈높이,1
681,논평,1
680,논의,1
679,노후,1
678,노하우,1
677,노트북,1
676,노트,1
672,넷마블,1
671,넥스,1
669,네덜란드,1
668,냉장고,1
663,내놔,1
661,남동부,1
658,낙폭,1
654,나라,1
653,꽝닌성,1
650,김태웅,1
649,김지형,1
648,김지산,1
647,김경민,1
643,기지,1
569,광범위,1
568,광물자원개발,1
565,관심도,1
561,관광,1
519,계좌,1
516,계산,1
513,경청,1
512,경직,1
509,경쟁사,1
508,경쟁력,1
506,경영진,1
502,경로,1
501,경기회복,1
498,경고장,1
497,겸임,1
494,결심,1
493,결승전,1
488,겨울,1
487,겨냥,1
481,거인,1
478,거래일간,1
475,거래비중,1
473,갤럭시버즈,1
472,갤럭시Z플립,1
471,갤럭시S20,1
