,키워드,빈도
1151,전문심리위원들,2
874,신흥,2
827,숫자,2
819,수출,2
768,성능,2
767,성과,2
698,산소,2
1238,중앙아시아,2
723,상장,2
1300,참사,2
1302,창의,2
720,상승장,2
719,상승세,2
1307,책임감,2
1313,철제,2
1043,의존도,2
923,언택트,2
716,상무,2
713,삼성증권,2
1041,의무,2
1333,최적화,2
709,삼성바이오로직스,2
1340,출고,2
1037,의견,2
1345,출장,2
1346,출하,2
855,식기,2
727,상표권,2
728,상품,2
1298,참관,2
1263,지연,2
1239,중요,2
764,설정,2
1248,증권사,2
1249,증권업계,2
1253,지난,2
1056,이의,2
1262,지역,2
759,선정,2
1055,이용,2
1295,차화정,2
894,아웃,2
1051,이례적,2
1049,이동,2
739,생성,2
1283,집안,2
968,오브제,2
898,아이폰,2
1293,차익,2
966,예측,2
0,,2
462,대세,2
38,14일,2
469,대장주,2
86,27만,2
506,라인업,2
465,대안,2
67,2012년,2
109,36.48%,2
399,기념,2
355,관측,2
39,156%,2
147,60%,2
503,라이프,2
316,경영진,2
215,KDDI,2
398,기기,2
144,5조,2
217,LCD,2
489,두뇌,2
394,긍정적,2
24,11~12월,2
321,계기,2
313,경신,2
89,2거래일,2
143,5일,2
338,공모,2
341,공시,2
197,DNA,2
306,견제,2
52,1등,2
53,1만,2
307,결과,2
194,BTS,2
204,EU,2
295,갤럭시S21,2
421,나흘간,2
63,200개,2
294,갤럭시S20,2
309,결심,2
476,데이터,2
154,67%,2
289,개인들,2
42,16만,2
208,FENIX,2
331,공간,2
473,대표적,2
220,LG유플러스,2
491,등판,2
142,5위,2
235,RMS,2
266,감각적,2
138,5년,2
71,2019년,2
390,금융투자,2
75,20년,2
373,국민주,2
233,R&D,2
255,가능성,2
528,매수세,2
123,4개,2
449,달간,2
126,4분기,2
443,다이오드,2
237,S20,2
544,모듈화,2
238,S21,2
70,2018년,2
117,40%,2
432,녹색,2
269,감시,2
18,10분,2
22,11.2%,2
139,5만,2
387,금액,2
526,매물,2
225,NAVER,2
455,대금,2
361,교수,2
365,구성,2
1210,종가기준,1
178,8위,1
1195,제품가격,1
1204,조언,1
180,9074억,1
179,9.61%,1
168,7위,1
1208,조화,1
1191,제조,1
173,8100억,1
167,7월,1
171,8000억,1
176,8거래일,1
1216,종합,1
1215,종전,1
1197,제한,1
1214,종목들,1
1198,제한적,1
170,8.58%,1
169,7조,1
175,899달러,1
1200,조사업체,1
1203,조성,1
1212,종료,1
174,8600억,1
1211,종결,1
1202,조선업,1
172,800만,1
1236,중단,1
1219,주도주,1
1251,지각변동,1
145,6.5%,1
1255,지목,1
1256,지문,1
1257,지배,1
1260,지속적,1
1261,지수,1
141,5월,1
140,5세대,1
1265,지원금,1
1266,지원자,1
1267,지위,1
1269,지점,1
1270,직군,1
1271,직사각,1
1272,직원들,1
1273,직전,1
1274,직전일,1
1275,진격,1
1276,진단,1
136,508%,1
1278,진짜,1
134,500개,1
133,5000만,1
1281,질문,1
1282,집계,1
1252,지구,1
146,6.9인치,1
166,7만,1
148,6000원,1
165,750여,1
163,7000억,1
1223,주방,1
162,70%,1
161,7.1%,1
1226,주인의식,1
158,6곳,1
1228,주재,1
157,6G,1
1230,주택은행,1
1231,주포,1
156,673조,1
155,67%%,1
1235,중남미,1
153,660조,1
152,65조,1
151,65%,1
1240,중요도,1
1241,중요성,1
1242,중저,1
1243,중저가,1
150,61조,1
1245,증가세,1
1246,증권,1
149,600명,1
1190,제재,1
545,모멘텀,1
1189,제작,1
1097,자급,1
224,MWC,1
1101,자발,1
223,LNG,1
1103,자원부,1
1105,자인,1
1106,자체,1
1107,자취,1
1108,작동,1
1110,작용,1
1111,잔액,1
1112,잠정,1
1113,장기,1
1115,장소,1
1116,장점,1
213,IT쇼,1
212,IT,1
1119,재고떨이,1
1120,재점검,1
1121,재질,1
211,ICT,1
210,GM,1
1124,재판장,1
1125,저가,1
1126,저가매수세,1
1127,저금리,1
226,NQED,1
227,Nano,1
181,95만,1
1095,입증,1
1068,인물,1
1069,인사이,1
236,S&SYS,1
1071,인사이드로,1
1072,인생,1
1073,인수,1
1074,인수합병,1
1075,인재,1
1076,인터넷,1
234,RGB,1
1080,일류,1
1081,일명,1
232,Quantum,1
1083,일부분,1
231,QNLED,1
1085,일선,1
1086,일시,1
1087,일시적,1
229,Pocket,1
1089,일종,1
1090,임명,1
1091,임원,1
228,OLED,1
1093,임직원들,1
1094,입소문,1
1128,저성장,1
1129,저작,1
209,Food&Sommelier,1
1131,적극,1
191,B2B,1
1165,전후,1
190,Air,1
1167,절차,1
189,ASML,1
1169,정구민,1
1170,정도,1
1171,정밀,1
130,4차,1
187,9조,1
1173,정보기술,1
1174,정부,1
1175,정유,1
1176,정유업체,1
1177,정준영,1
1178,정체,1
1179,정확,1
186,9위,1
185,98만,1
184,97억,1
1183,제도,1
1184,제동,1
183,9694억,1
1186,제약사,1
182,95명,1
192,BBIG,1
1162,전장,1
1161,전작,1
203,ESS,1
1132,적금,1
1133,적색,1
207,Emitting,1
1136,전격,1
1137,전기,1
206,EZcal,1
205,EUV,1
1140,전년도,1
1141,전념,1
1142,전달,1
1144,전략실,1
202,ESPOKE,1
1160,전자장비,1
1147,전망치,1
1148,전무,1
201,Diode,1
200,DX,1
199,DS,1
1152,전성시대,1
198,DRAM,1
1154,전시관,1
195,CE,1
193,BESPOKE,1
1159,전자쇼,1
131,5.29%,1
1305,채널,1
1285,집콕,1
43,1700만,1
1449,플랫폼,1
45,17개,1
1451,플럭스플래닛,1
1452,피고인,1
1453,피드백,1
1454,피로감,1
1455,피에스케이,1
44,170여만,1
1457,필요성,1
1458,필터,1
1459,하단,1
1460,하드웨어,1
1463,하역,1
46,17곳,1
1464,하이투자증권,1
1465,하향,1
1466,학습,1
1467,한계,1
41,15만,1
40,159만,1
1470,한병화,1
1471,한인국,1
1472,한정판,1
1473,한통프리텔,1
1474,한편,1
1475,함안군,1
1448,프린스턴대,1
47,17만,1
1477,항목,1
60,2.03%,1
1415,파괴,1
1416,파기,1
1417,파기환송심,1
68,2015년,1
66,2010년,1
65,200원,1
64,200만,1
1423,패션,1
1424,패턴,1
62,2000년,1
1427,펜트업,1
61,2.12%,1
59,2%,1
1445,프레스,1
58,1초,1
1432,포문,1
55,1월,1
54,1억,1
1435,포켓,1
1438,포항제철,1
1439,폰아레나,1
1440,표정,1
1441,표현,1
50,1:1,1
49,180여,1
48,17조,1
1476,합류,1
1478,항의,1
1286,집콕족,1
8,1.64%,1
15,105조,1
14,100조,1
13,100배,1
11,1000만,1
1519,확보,1
10,10.18%,1
1521,확정,1
9,1.65%,1
1523,환산,1
1524,환송심,1
1525,환원,1
1526,환율,1
1528,활성,1
1513,화소,1
7,1.25%,1
1530,황외열,1
6,1.12%,1
5,1.08%,1
1533,회상,1
4,0시,1
3,0.64%,1
1536,후반,1
1537,후신,1
1538,후원금,1
2,0.57%,1
1540,흐름,1
1514,화웨이,1
1512,화물,1
1479,항체,1
29,129만,1
1480,해동안,1
37,139만,1
1484,해외시장,1
1485,핵심,1
36,135만,1
35,1320만,1
1488,행위,1
34,1300억,1
1490,혁명,1
33,130%,1
32,12일,1
31,12위,1
1496,현황,1
16,10만,1
1497,혈압,1
23,114만,1
1499,협력사,1
1500,형사,1
1501,형태,1
20,10위,1
1504,호응,1
1505,호재,1
1507,호주,1
17,10명,1
1509,홈페이지,1
1510,홍순탁,1
1414,팀장,1
1413,특허청,1
1412,특허,1
106,34조,1
112,39만,1
1321,초래,1
1322,초반,1
1323,초청,1
1324,촉발,1
111,38.13%,1
110,37%,1
1328,최고경영진,1
108,36%,1
107,35만,1
1331,최악,1
1332,최적,1
105,3423억,1
1318,청신호,1
1335,추격,1
1336,추세,1
104,3372억,1
1338,추후,1
1339,축소판,1
103,31일,1
102,300곳,1
1342,출발,1
101,3000억,1
100,3000선,1
99,3000만,1
98,3000대,1
1319,체결,1
1317,청색,1
1411,특징,1
118,40조,1
1287,징크스,1
1288,짝사랑,1
1289,차별,1
1290,차별화,1
1292,차세대통신연구센터,1
124,4년,1
122,492만,1
1296,착수,1
121,48만,1
120,47조,1
1299,참관객들,1
119,43조,1
1303,창의적,1
1316,청사진,1
1304,창조경제혁신센터,1
244,Scan&Dive,1
1306,책임,1
116,3종,1
1308,책임자,1
114,3월,1
1310,처리장치,1
1311,천연가스,1
1312,철저,1
113,3년,1
1314,첨단,1
1315,첫선,1
97,30%지난달,1
1348,출회,1
1349,충격,1
1394,터줏대감,1
1382,키친핏,1
1383,킬로,1
1384,타사,1
1385,타이틀,1
81,227%,1
1387,탄력,1
1388,탄생,1
80,22.77%,1
1390,탑재,1
1391,태계,1
1392,태양,1
1393,탱크,1
1395,터치,1
1350,취재,1
79,22%,1
78,21개,1
77,21.13%,1
76,20위,1
1400,통신업계,1
1401,투게더,1
73,20~30,1
72,2020년,1
1406,투자전략팀장,1
1408,특검보,1
1409,특별,1
1410,특수,1
1381,크기,1
1380,퀀텀닷,1
1379,퀀텀,1
1378,쿠션,1
96,30%대,1
95,30%,1
1353,치료,1
94,3.88%,1
1355,친구,1
1356,칠서,1
1357,칠서면,1
1358,침몰,1
93,3.3%,1
91,2배,1
1361,칼로리,1
90,2년,1
1363,컨퍼런스,1
1364,컬러,1
1365,컬렉션,1
88,280%,1
85,26만,1
84,250대,1
1371,코스피ㆍ,1
1372,코스피ㆍ코스닥시장,1
83,24조,1
1374,코팅,1
82,24%,1
1376,콘텐츠,1
1377,쾌재,1
239,SCM,1
262,가치,1
1063,이틀간,1
433,논란,1
710,삼성생명,1
445,단기간,1
444,단계,1
714,상고,1
715,상대,1
442,다윗,1
440,뉴노멀,1
438,누빈다,1
437,뇌전증,1
436,농협,1
435,농단,1
434,논의,1
724,상장사,1
708,삼성물산,1
725,상태,1
726,상표,1
431,노하우,1
428,내심,1
427,내부,1
731,새판,1
426,내년,1
733,색깔,1
425,납품,1
735,생물,1
424,날선,1
737,생산기업,1
446,단말기,1
447,단위,1
423,날개,1
691,사장단,1
466,대외,1
677,사실,1
679,사업군,1
680,사업들,1
463,대신증권,1
682,사업장,1
683,사업지원TF,1
684,사업현장,1
459,대목,1
458,대립,1
457,대기자금,1
456,대기,1
692,사전,1
706,삼성리,1
693,사진,1
694,사태,1
695,사항,1
454,대구,1
697,사흘,1
452,닷새,1
451,답변,1
700,산업혁명,1
701,산하,1
450,달여,1
448,단종,1
705,삼성디스플레이,1
738,생산현장,1
740,생존,1
805,쇼핑몰,1
787,소모,1
773,세력,1
403,기본,1
775,세월,1
401,기대수익률,1
777,세일즈,1
779,세탁실,1
780,세트,1
781,센서,1
782,센터,1
397,기관실,1
785,소개,1
786,소리,1
788,소비심리,1
1,0.24%,1
790,소비자가전,1
391,금융투자협회,1
792,소식,1
794,소자,1
795,소장,1
389,금융권,1
797,소프트웨어혁신센터,1
798,손실,1
799,손익,1
801,솔브레인,1
802,송명섭,1
803,송채경화,1
772,세노바메이트,1
404,기술수출,1
422,난상토론,1
755,선두,1
420,나노셀,1
744,서로,1
745,서면,1
419,나노,1
747,서울,1
748,서울R&D캠퍼스,1
749,서울고법,1
750,서치,1
751,석명준비사항,1
752,석학,1
753,선고,1
754,선공개,1
756,선두기업들,1
405,기술전략회의,1
418,김용구,1
758,선점,1
417,김경민,1
760,선제,1
414,기점,1
762,선행,1
413,기전사업부,1
411,기자재,1
765,설치,1
410,기일,1
408,기업가치,1
406,기아차,1
674,사명,1
673,사례,1
470,대조,1
592,발달,1
525,매도,1
581,박영수,1
524,맞춤형,1
522,망망대해,1
521,만큼,1
585,반사,1
586,반사이익,1
520,막상막,1
519,막바지,1
518,마케팅,1
517,마차,1
515,마이크로미터,1
593,발돋음,1
578,바톤터치,1
594,발생,1
514,마이크로,1
596,발주,1
512,마감,1
511,롤러블폰,1
599,방법,1
600,방안,1
601,방지,1
602,방침,1
603,배경,1
604,배당,1
605,배재혁,1
579,박람회,1
577,바탕,1
471,대포,1
560,문화,1
547,모바일월드콩그레스,1
541,모니터링,1
550,모양,1
551,모양새,1
552,목적,1
553,목표주,1
539,명상,1
555,몰락,1
556,몰입데이,1
538,명명,1
558,무대,1
559,무선,1
537,면면,1
574,바이어,1
562,물밑,1
563,물질,1
535,메이커,1
534,메모리,1
566,미디어,1
533,메뉴,1
532,먹거리,1
569,미쓰비시,1
531,맥파이테크,1
571,바다,1
530,매출액,1
573,바르셀로나,1
606,배정,1
607,배치,1
510,롤러블,1
655,분량,1
496,디자이노블,1
642,부동,1
643,부동산,1
495,디스플레이,1
645,부산,1
646,부엌,1
494,디바이스솔루션,1
648,부연,1
649,부장판사,1
492,디램,1
490,뒷면,1
654,분기,1
487,동진쎄미켐,1
509,로봇,1
657,분야,1
485,동의,1
659,분할,1
660,불투명,1
661,불합리,1
484,동시,1
483,동료,1
480,독자생존,1
479,독립,1
475,대형주,1
474,대한민국,1
670,사건,1
498,디지털전환,1
639,본부장,1
638,본가,1
637,복귀,1
610,밸류에이션,1
611,범죄,1
612,범행,1
613,법원,1
508,레이다,1
615,베일,1
617,벤츠,1
618,변동,1
619,변론,1
505,라인,1
621,변호사,1
502,라이벌,1
624,별칭,1
625,병원균,1
626,보강,1
627,보고서,1
628,보관,1
629,보급,1
630,보수,1
631,보수체계,1
501,라이다,1
500,라스베이거스,1
634,보유율,1
635,보존,1
499,딥핑소스,1
386,금속,1
806,수급적,1
245,TOP,1
293,갤럭시S,1
304,검토,1
303,검사,1
300,거실,1
299,거리,1
974,와중,1
975,완성,1
976,완제품,1
977,왕복,1
296,거대,1
979,외국인들,1
981,요건,1
982,요구,1
985,요즘,1
305,게임,1
986,우면동,1
987,우선주,1
291,개최,1
287,개씩,1
991,운항,1
992,울타리,1
284,개미군단,1
994,원가량,1
282,개막일,1
996,원격의료,1
281,개막,1
998,원동력,1
969,오프라인,1
967,예탁금,1
1000,원익IPS,1
947,연기,1
326,고객사,1
935,에어포켓,1
936,에프앤가이드,1
937,엔지니어,1
938,엔진,1
939,여력,1
940,여론,1
941,여의도,1
323,계좌,1
322,계약,1
320,경향신문,1
319,경제,1
948,연내,1
308,결국,1
315,경영목표,1
951,연출,1
952,영상,1
312,경북,1
955,영업익,1
956,영업직,1
957,영역,1
311,경남,1
310,경기,1
961,예고,1
962,예년,1
963,예방,1
279,강화,1
1001,원인,1
807,수리,1
260,가전제품,1
1033,유형화,1
1035,은행,1
268,감소폭,1
265,각오,1
1039,의도,1
264,각별,1
263,가칭,1
1042,의무화,1
546,모바일,1
1044,의지,1
261,가족,1
1046,이경민,1
257,가뭄,1
1031,유행,1
256,가량,1
1050,이례,1
1052,이름,1
1053,이변,1
1054,이슈,1
253,가구,1
251,vs,1
250,up,1
249,pent,1
248,kcal,1
1060,이통,1
247,VR,1
270,감시위,1
1030,유해,1
1002,원천,1
274,강소기업,1
1003,원화가치,1
1004,웰니스,1
1005,위기감,1
1006,위법,1
277,강자,1
1008,위원회,1
276,강일원,1
1010,위축,1
275,강송철,1
1012,유가,1
1013,유가증권시장,1
1014,유기발광다이오드,1
1016,유럽연합,1
1029,유통,1
273,강상윤,1
1018,유망,1
1019,유비리서치,1
1020,유사,1
1021,유입,1
1022,유입개미,1
271,감안,1
1024,유지보수,1
1025,유진투자증권,1
1026,유출,1
1027,유치,1
1028,유치전,1
933,에어,1
327,고공행진,1
328,고도화,1
360,교류,1
839,스페인,1
840,스펙,1
841,스핀오프,1
372,국민연금,1
371,국민대,1
370,국민,1
845,시간,1
369,국격,1
366,구입,1
363,교통,1
851,시장성,1
852,시절,1
854,시한,1
374,국정,1
359,교란,1
358,굉음,1
857,식별,1
858,신가전,1
357,광폭,1
356,광원,1
861,신규,1
862,신기록,1
863,신무기,1
865,신성장동력,1
866,신성장주,1
867,신수종,1
838,스토리,1
375,국제협약,1
930,에너지,1
820,수출기업,1
808,수면,1
809,수상,1
385,글로벌AI센터,1
382,극자외선,1
812,수원,1
813,수익률,1
814,수익성,1
815,수주,1
816,수주액,1
381,그중,1
818,수차례,1
380,그동안,1
821,수출주,1
376,권순익,1
822,수치,1
823,수탁생산,1
824,순매도,1
825,순색,1
826,순위,1
379,균형,1
828,스마트,1
378,규제,1
830,스마트홈,1
831,스미토모,1
832,스위치,1
833,스캐닝,1
354,관여,1
351,관련주,1
870,신청,1
915,양쯔강조선,1
903,안팎,1
904,암울,1
905,압도적,1
906,앞글자,1
337,공략,1
908,애플리케이션,1
909,액수,1
910,액정표시장치,1
911,액화,1
912,약속,1
913,약품,1
914,양재식,1
916,양측,1
871,신체,1
917,양태종,1
918,양형조건,1
919,어른,1
920,어린이,1
921,어치,1
922,언급,1
335,공급망관리,1
924,언팩,1
334,공급망,1
927,업무일,1
330,골리앗,1
329,고지,1
902,안착,1
901,악화,1
900,아이폰12,1
899,아이폰1,1
872,신한,1
873,신한금융투자,1
349,과도,1
875,실감,1
876,실물,1
877,실시간,1
348,과거,1
879,실제,1
880,실천,1
881,실현,1
347,공학부,1
883,실효적,1
345,공장장,1
885,심박수,1
886,심의,1
887,심장,1
888,십시일반,1
889,싸진,1
890,쌍두,1
891,쌍둥이,1
343,공식,1
893,아바타,1
895,아웃사이,1
339,공모가,1
897,아이디어,1
1541,흠집,1
